date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:36	33005/33005	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:36%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_iterate_set	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit102c.html	(from https://www.w3schools.com:443/js/js_iterables.asp)
20:59:36	33054/33054	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:15:08%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_iterate_map	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitf19b.html	(from https://www.w3schools.com:443/js/js_iterables.asp)
20:59:36	32945/32945	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:42:02%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_create_array	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit6a98.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:37	33010/33010	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:03:31%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_create_values	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitee17.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:37	33085/33085	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:38:09%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_create	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9716.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:37	33013/33013	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:08:02%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_add	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9110.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:38	33116/33116	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:38%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_add_equals	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryite1a6.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:38	33040/33040	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:33:14%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_foreach	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit01a3.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:38	32958/32958	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:38:53%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_values	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit5050.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:39	33011/33011	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:33:18%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_set_iterator	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit3e90.html	(from https://www.w3schools.com:443/js/js_sets.asp)
20:59:39	32994/32994	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:43:53%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_create_array	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitabb3.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:40	33023/33023	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:50:05%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_set_new	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitf051.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:40	33011/33011	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:36:11%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_set	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitc0e0.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:40	32981/32981	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:25:15%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_get	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitb5b0.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:41	32964/32964	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:37:21%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_size	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit50c3.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:41	33021/33021	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:37:38%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_delete	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit13fd.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:42	32974/32974	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:42%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_has	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit2f19.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:42	33024/33024	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:31:26%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_has_deleted	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit80cd.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:42	33069/33069	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:34:36%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_foreach	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit94b6.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:43	33048/33048	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:43%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_map_entries	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryiteaed.html	(from https://www.w3schools.com:443/js/js_maps.asp)
20:59:43	33851/33851	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:01:21%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_typeof_all	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit5a63.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:43	33044/33044	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:57:47%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_datatypes_typeof_primitive	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit1bd2.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:44	33124/33124	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:01:24%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_datatypes_typeof_complex	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit5aa8.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:44	33211/33211	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:44%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_constructor_all	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit53eb.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:45	33070/33070	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:20%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_array_isarray	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit287a.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:45	33052/33052	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:03:31%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_isarray	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit69e7.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:45	33039/33039	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:56:24%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_date_isdate	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitc395.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:46	33473/33473	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:20%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_isdate	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit08ed.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:46	32988/32988	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:46%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_datatypes_null	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitb742.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:46	33033/33033	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:46%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_datatypes_undefined_1	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitc5c2.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:47	33033/33033	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:47%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_datatypes_undefined_3	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit0adc.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:47	33134/33134	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:09:01%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_oper_instanceof	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9dce.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:47	32967/32967	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:21:50%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_oper_void	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitc20d.html	(from https://www.w3schools.com:443/js/js_typeof.asp)
20:59:48	33083/33083	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:29:34%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_number	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit58a8.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:48	32969/32969	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:30%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_typeof3	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9207.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:49	32972/32972	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:49%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_typeof4	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit282d.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:49	32978/32978	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:56:21%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_number_string	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryiteb7b.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:49	32971/32971	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:14:38%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_auto	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit6547.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:50	33018/33018	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:50%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_false	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit5a42.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:50	33016/33016	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:35%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_true	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitec77.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:50	33478/33478	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:30%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_number_0	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9b15.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:50	33021/33021	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:30%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_number_1	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit713e.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:51	33025/33025	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:15:28%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_0	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit154e.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:51	33029/33029	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:39%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_000	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitda6e.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:51	33480/33480	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:33%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_1	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit382d.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:52	33014/33014	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:52%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_nan	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit3acb.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:52	33024/33024	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:42%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_infinity	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitb24a.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:52	33026/33026	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:43%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_infinity_minus	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitff7d.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:53	33025/33025	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:35%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_empty	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit62eb.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:53	33028/33028	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:53%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_number	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit4985.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:54	33029/33029	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:46%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_string_text	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9ac4.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:54	32984/32984	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:37%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_array_empty	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit5f91.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:54	33005/33005	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:38%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_array_one_number	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryite1a5.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:55	33009/33009	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:49%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_array_two_numbers	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit152d.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:55	33010/33010	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:50%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_array_one_string	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit03f1.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:55	33016/33016	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:39%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_array_two_strings	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitcc75.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:56	33032/33032	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:52%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_function	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitfdaa.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:56	33021/33021	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:46:43%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_object	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryita39b.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:56	33016/33016	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:54%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_null	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit921a.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:57	33026/33026	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:23:55%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_type_convert_undefined	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit2a36.html	(from https://www.w3schools.com:443/js/js_type_conversion.asp)
20:59:57	32860/32860	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:42%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_and	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryita957-2.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
20:59:58	32854/32854	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:23:43%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_or	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit08c0.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
20:59:58	32855/32855	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:40:57%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_xor	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit2c7d.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
20:59:58	32853/32853	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:23:23%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_not	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit7e0f.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
20:59:59	32864/32864	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:59%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_left	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit9bd0.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
20:59:59	32873/32873	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:59:59%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_right_sign	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit610f.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
21:00:00	32879/32879	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:00%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_right	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit8730.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
21:00:00	32912/32912	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:28:22%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_convert	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitf010.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
21:00:01	32919/32919	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:00%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_bitwise_convert_binary	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitfd7f.html	(from https://www.w3schools.com:443/js/js_bitwise.asp)
21:00:01	32989/32989	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:51:34%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_string_search	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryita463.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:01	32987/32987	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:12:15%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_string_search	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit04f6.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:02	33103/33103	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:02%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_string_replace	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitd4eb.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:02	32978/32978	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:05:42%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_i	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitcb0b.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:02	32961/32961	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:58:17%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_g	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitf159.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:03	33004/33004	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:03%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_m	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryitba29.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:03	32974/32974	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2017:51:34%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_abc	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit2544.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:03	32965/32965	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2019:29:22%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_0-9	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit6c93.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:03	33022/33022	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2018:53:39%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_xy	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit94f7.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:04	32952/32952	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:04%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_d	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryite130.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:04	32977/32977	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:04%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_s	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit54f6.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:05	33062/33062	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:05%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_b	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryite6cb.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:05	33056/33056	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2020:00:05%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_b2	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryita4a1.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
21:00:05	33000/33000	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Nov%202023%2016:00:15%20GMT	https://www.w3schools.com:443/js/tryit.asp?filename=tryjs_regexp_ux	C:/Users/javie/Desktop/JS/JS/www.w3schools.com_443/js/tryit68c7.html	(from https://www.w3schools.com:443/js/js_regexp.asp)
